"","X","n_in_2008","mean_dist_in_2008","med_dist_in_2008","n_out_2008","mean_dist_out_2008","med_dist_out_2008","n_in_2009","mean_dist_in_2009","med_dist_in_2009","n_out_2009","mean_dist_out_2009","med_dist_out_2009","n_in_2010","mean_dist_in_2010","med_dist_in_2010","n_out_2010","mean_dist_out_2010","med_dist_out_2010","n_in_2011","mean_dist_in_2011","med_dist_in_2011","n_out_2011","mean_dist_out_2011","med_dist_out_2011","n_in_2012","mean_dist_in_2012","med_dist_in_2012","n_out_2012","mean_dist_out_2012","med_dist_out_2012","n_in_2013","mean_dist_in_2013","med_dist_in_2013","n_out_2013","mean_dist_out_2013","med_dist_out_2013","n_in_2014","mean_dist_in_2014","med_dist_in_2014","n_out_2014","mean_dist_out_2014","med_dist_out_2014","n_in_2015","mean_dist_in_2015","med_dist_in_2015","n_out_2015","mean_dist_out_2015","med_dist_out_2015","n_in_2016","mean_dist_in_2016","med_dist_in_2016","n_out_2016","mean_dist_out_2016","med_dist_out_2016"
"268",268,NA,NA,NA,NA,NA,NA,10,7.29533701299073,6.80974520961227,NA,NA,NA,11,4.79274241184588,3.8865657500624,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6.22314553107802,5.46746324052087,NA,NA,NA,17,4.62534091267865,2.10762139402549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.46261496182523,5.23800156144837,NA,NA,NA
"269",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9.48816735103765,6.00654385762519,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.76972405904155,1.91207294034357,NA,NA,NA,NA,NA,NA
"273",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8.90210734754527,6.43900491639986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8.83770148225845,8.2088120669802,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8.03605010269417,8.80057716910924,NA,NA,NA
"276",276,19,5.58901563490208,6.5137505860656,10,2.91048143678997,2.36824257262206,19,5.25234350230006,4.09425622592397,NA,NA,NA,10,3.98235472328808,2.16553360941437,12,2.6525070862602,1.87516282925233,13,3.51851272040406,1.81303429960749,12,3.6324998756898,1.53667725097848,13,6.04957163714533,4.70044589254383,NA,NA,NA,14,3.86586931052057,2.49017137298123,14,4.89682315574652,2.47325707244786,18,4.44913298947612,3.24300568847372,12,4.56790316223205,1.93807238502443,32,3.03676649434182,1.91207294034357,NA,NA,NA,13,6.56941635486684,6.34825788517529,10,5.16244822940746,3.9272418856606
"277",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",279,19,9.58228487640611,7.99574008355022,NA,NA,NA,15,4.74678037325409,4.64951330605196,11,3.62350555202846,2.3100302370104,NA,NA,NA,NA,NA,NA,20,5.96736037817163,5.0205089723654,NA,NA,NA,31,7.8607080965531,5.73267168435727,NA,NA,NA,55,5.87817460446814,3.39017304556029,10,10.2349432434406,10.9170899767005,39,8.30126839393348,4.16072848890763,NA,NA,NA,32,9.67247497395408,7.9062187304651,17,12.3207214374373,11.5177803174946,48,6.3550449440374,3.23087295551373,26,6.11867949207021,2.73498293158683
"280",280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3.80713592571552,2.19860032103497,10,3.50556681912733,2.57915886126369
"281",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",282,NA,NA,NA,NA,NA,NA,11,7.17512791785556,8.07991302150872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4.81744087306831,3.96336622331965,NA,NA,NA
"284",284,NA,NA,NA,13,2.60046941165812,2.54598902351179,11,3.66620325905732,2.18798475970526,13,2.35183464741041,1.72455654468186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4.07569792573492,2.90935976690813,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3.26954866760366,1.43874444811375,NA,NA,NA,12,6.6126177028244,6.3490014553622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8.08225074345876,5.11566296599741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.17907527196976,1.89925284667689,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.55287171865712,4.61619913989228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7.52383638548255,2.84935483345446,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",291,13,8.95141866175247,7.2990656764606,NA,NA,NA,15,12.2584523341947,15.3093010666011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10.5866618523139,6.90787392956068,NA,NA,NA,13,10.477781622278,3.62683838379487,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8.80305071518298,2.16228308275004,NA,NA,NA,11,6.8212899636446,2.42412019342409,NA,NA,NA
"292",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.01313634843072,1.77457438357307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.76350560510175,1.84280023971567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.88442792302519,7.46540505307434,NA,NA,NA
"301",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",302,18,3.88663431391781,3.54814571856368,13,7.3847552360082,4.15770231551368,17,5.3691456452238,3.36391784239337,19,4.84100913434314,3.12993263507275,19,4.33874315755853,2.84333489126659,NA,NA,NA,27,2.889082739337,1.47428363361083,12,5.02136915393741,2.78711888254412,27,3.98256191128275,2.48292771473753,14,3.72626207904036,1.84290683150737,25,5.66431419218172,3.67501968538856,21,5.94619607974735,4.06524737788566,33,3.55615711201976,1.84735678633445,20,1.97988456383619,1.75493793385489,51,3.84364016102208,2.04007960141785,25,4.04435262336327,3.35375835316451,45,4.0656842131547,2.42877349965447,22,2.3232238075044,1.79030195261373
"303",303,11,4.74550204966319,2.74124531450204,NA,NA,NA,12,3.64658617675354,2.30340622892429,10,4.07202663089797,2.10789702153609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2.95266683888021,1.64687791418222,NA,NA,NA,12,3.61673196563254,3.38769749352339,11,3.04782812384175,1.6494882224084
"304",304,14,4.9285047810983,3.14928713366096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4.97617427403526,3.07968335396532,13,5.12130369072961,2.48086994220735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6.31195803713571,6.15165053655299,11,8.04862657325713,7.0618757188646,NA,NA,NA,NA,NA,NA,11,6.3326377710096,5.26249058883322
"305",305,11,6.14378862049319,4.13449379519438,NA,NA,NA,NA,NA,NA,10,5.72780343294053,4.60482070189373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.16989906196075,5.34644561874,NA,NA,NA,24,3.96196581460943,2.94931219216949,NA,NA,NA,13,5.0557351936682,3.56790064703956,NA,NA,NA,17,6.31142250705049,5.00613972834496,NA,NA,NA,22,4.18409382410363,3.27768524109316,27,3.1972951376226,1.95465789823444
"306",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.44862428188609,5.18504072001238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",310,NA,NA,NA,NA,NA,NA,10,3.74143271734795,2.91911387797714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3.14236580404481,1.68751312776004,NA,NA,NA,NA,NA,NA,14,5.76520775236217,4.25676630270032,NA,NA,NA,NA,NA,NA,10,5.79907834994952,5.26415849107024,13,4.01438556632544,0.913914410247171,13,3.61427250896863,2.54104540684795
"311",311,21,4.77555562373146,1.84250562459214,10,2.69691872598196,1.44756859526944,32,6.34684725039379,4.18631701841602,17,3.3998607645202,1.39971056202465,25,4.74872690858664,3.4406529850493,18,5.2447516201503,2.65456150865076,22,5.17365436710928,4.17550851334247,21,3.60238705308486,2.79389655766292,32,6.44690617006069,5.82604679535236,22,3.32254607313895,2.46454412450975,27,6.72288423431991,6.23771135528843,24,6.08488052335447,4.83733666239337,34,6.73869613274293,5.3013623689617,18,5.81149750761056,2.79531410881451,25,5.56866716722308,4.54038980027959,17,5.11542176807472,3.53431286242232,102,4.50264662426328,4.17534641861294,35,4.00716945812753,2.68475984919806
"312",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",314,16,7.86397077801356,7.78671937826882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.71570134127798,4.00112863525695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",316,11,6.4270965090939,2.60546684876936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6.54794468355523,3.88996366609418,NA,NA,NA,14,6.05050748887021,4.05965186053477,NA,NA,NA,11,5.5852489929149,3.58828714269609,NA,NA,NA,11,6.02689610244184,6.16475589727313,NA,NA,NA
"317",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.76128926788512,4.14171785578867,NA,NA,NA,16,5.65286392711439,4.57591185363012,NA,NA,NA
"320",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.4164150859594,1.58052827836952,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.92122475834702,1.5115038288906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.15627069157076,4.53235708638264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",328,16,5.01357156295222,2.31877062570222,NA,NA,NA,12,4.02218181574911,3.91528294327875,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3.00300058712945,1.41540186695598,NA,NA,NA,26,6.11747044494063,5.53398225619897,NA,NA,NA,15,4.3845523123664,2.76808372531213,NA,NA,NA,12,3.38109526065359,3.11803451755121,NA,NA,NA,16,4.97831130706832,3.47121613968838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.39018572723157,3.3984408489351,NA,NA,NA,13,5.6263902487557,2.90798551317214,NA,NA,NA
"332",332,NA,NA,NA,NA,NA,NA,17,3.17951121054175,2.45912201991027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",333,10,3.96030062718721,2.07560297503931,10,3.05419131520728,2.71779067148498,11,4.64851127074034,2.13803363521142,NA,NA,NA,12,1.75893717994137,1.72373309555454,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.13026962939178,2.71779067148498,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3.15688905597239,2.49239528511429,NA,NA,NA,11,3.6355637825406,2.7099831654283,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",336,10,4.49044235787923,3.76845630096076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.69921571116909,1.93163653893482,10,3.33901708738208,2.45020295146995,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.8503210098621,3.35087767048423,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.98487707815038,2.91013500673201
"337",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",338,20,2.67282434126919,1.85697077916638,27,3.64035915594615,2.86700451058694,20,4.03934743064961,2.63987460982869,12,3.42482374398677,2.28401826733834,23,3.42347537575908,2.25909184917071,12,6.80459663686977,6.06783204686028,19,4.16843374010261,3.60147317385728,26,2.07823400528631,0.89838334139188,20,4.30533711237206,2.76548548673926,16,3.12838377636456,1.83441715770145,14,4.27371414840959,3.47856986063199,13,4.64796061816389,2.56315836336142,11,4.76843485634715,4.32034702584517,19,4.04666580692542,4.02194987367478,25,3.58497480360797,3.40770696308159,16,5.5182578678249,5.4474348489276,17,4.46954873515618,4.28674874495518,20,5.83964517159383,6.327302516066
